date,arrival,departure,slot_arrival,slot_departure,holiday_type
2008.9.14,22733,24657,41305,35898,3
2008.9.15,39738,30977,36751,39054,3
2008.9.16,40099,30716,34684,38104,0
2008.9.17,34799,36808,33434,40105,0
2008.9.18,30909,37167,35536,40117,0
2008.9.19,31675,37823,39764,41084,0
2008.9.20,38523,36691,41206,41234,1
2008.9.21,40696,37740,41961,37744,1
2008.9.22,35648,41267,35239,39860,0
2008.9.23,36090,38070,33516,35959,0
2008.9.24,36114,40583,32262,40093,0
2008.9.25,38681,40365,35793,40627,0
2008.9.26,44520,43287,40561,41717,0
2008.9.27,46310,39517,41724,42590,1
2008.9.28,47876,39244,43558,37852,1
2008.9.29,43123,40143,35748,40793,0
2008.9.30,39947,37773,33535,37828,0
2008.10.1,37547,41753,33783,40557,0
2008.10.2,35118,47900,34163,35363,0
2008.10.3,36980,51070,41325,44667,1
2008.10.4,42360,39432,41409,42375,1
2008.10.5,54981,44818,47390,40791,1
2008.10.6,44493,40109,41299,31668,0
2008.10.7,34305,35872,35005,32344,0
2008.10.8,35888,37784,34935,40970,0
2008.10.9,34940,37974,33404,34651,0
2008.10.10,40333,41360,35248,39737,0
2008.10.11,42089,37957,42115,42657,1
2008.10.12,45297,40013,44919,39100,1
2008.10.13,37801,43893,40393,31769,0
2008.10.14,33983,36015,34569,31790,0
2008.10.15,34497,37802,33597,40599,0
2008.10.16,37836,38416,33402,34195,0
2008.10.17,44443,40442,35766,40254,0
2008.10.18,44770,36885,40772,41407,1
2008.10.19,45600,41216,44357,38647,1
2008.10.20,38406,44171,39989,31442,0
2008.10.21,33609,36634,34306,30962,0
2008.10.22,34912,37943,32921,41096,0
2008.10.23,40827,36884,34123,34340,0
2008.10.24,44514,39878,35261,39885,0
2008.10.25,43416,37297,41186,42126,1
2008.10.26,43816,39830,44180,38381,1
2008.10.27,37253,40850,38925,31289,0
2008.10.28,32789,35025,35416,32138,0
2008.10.29,33600,36094,33802,39890,0
2008.10.30,36752,37395,33392,35095,0
2008.10.31,40069,38200,35171,38977,0
2008.11.1,40795,33705,42133,43354,1
2008.11.2,40025,36469,44221,38612,1
2008.11.3,33283,41667,39039,42941,0
2008.11.4,29874,33787,34887,36180,0
2008.11.5,31708,33762,35030,38915,0
2008.11.6,31288,35281,36358,41237,0
2008.11.7,39290,38288,42897,44354,0
2008.11.8,39382,33967,41764,42862,1
2008.11.9,42454,38114,45189,39142,1
2008.11.10,34171,35075,38213,43251,0
2008.11.11,31004,31335,35819,36372,0
2008.11.12,30033,32039,34714,38615,0
2008.11.13,31547,33593,36927,41238,0
2008.11.14,37641,36388,42078,43308,0
2008.11.15,39668,36114,42224,43124,1
2008.11.16,41403,40408,45247,38991,1
2008.11.17,32093,38889,37876,42640,0
2008.11.18,29875,33251,34880,35633,0
2008.11.19,30259,34074,34322,39188,0
2008.11.20,32882,35248,37496,40524,0
2008.11.21,38934,35983,41452,43142,0
2008.11.22,40781,34382,42025,43154,1
2008.11.23,41732,36408,44473,38448,1
2008.11.24,34142,39168,38839,42765,0
2008.11.25,30737,34838,34997,36138,0
2008.11.26,30418,31534,33425,36609,0
2008.11.27,32409,33700,34916,39372,0
2008.11.28,38073,35562,41074,41639,0
2008.11.29,38945,35177,41009,41295,1
2008.11.30,40389,36327,43288,37134,1
2008.12.1,33069,32421,35657,34650,0
2008.12.2,30478,29695,32367,30585,0
2008.12.3,29663,31590,32061,34638,0
2008.12.4,30714,32306,32541,36548,0
2008.12.5,33637,34040,36402,39785,0
2008.12.6,36673,32269,39931,39834,1
2008.12.7,38168,35432,41472,36834,1
2008.12.8,31894,33933,35847,34797,0
2008.12.9,29894,29883,32131,30915,0
2008.12.10,31864,33712,32758,35030,0
2008.12.11,33245,32570,32981,37849,0
2008.12.12,36255,35371,39137,41796,0
2008.12.13,38602,37117,40867,40679,1
2008.12.14,40122,39169,43457,38559,1
2008.12.15,34168,38095,36688,35524,0
2008.12.16,33165,35699,32461,32096,0
2008.12.17,33793,35451,32554,35388,0
2008.12.18,38571,37547,34358,37964,0
2008.12.19,39291,37422,38091,42183,0
2008.12.20,44651,38115,41537,41716,1
2008.12.21,40793,37086,42285,37511,1
2008.12.22,35458,35656,37878,36352,0
2008.12.23,35873,38894,33632,32997,0
2008.12.24,34661,37235,34152,36301,0
2008.12.25,35994,37961,35049,38718,1
2008.12.26,34714,36745,37924,41755,0
2008.12.27,38450,38829,40386,41723,1
2008.12.28,45393,39615,44934,39671,1
2008.12.29,37555,38066,38401,36170,0
2008.12.30,35726,38648,33754,32457,0
2008.12.31,35315,40902,32732,36640,0
2009.1.1,28695,39568,32566,43098,1
2009.1.2,29502,39941,29711,45842,0
2009.1.3,38250,43956,45676,42498,1
2009.1.4,47645,47097,52571,44647,1
2009.1.5,36051,45226,35001,46075,0
2009.1.6,30689,41164,32648,40315,0
2009.1.7,30639,41806,38445,39435,0
2009.1.8,31640,44006,33966,44950,0
2009.1.9,33580,39030,29359,45586,0
2009.1.10,39667,38143,44214,40198,1
2009.1.11,40202,40075,50863,43281,1
2009.1.12,37856,44015,34147,45595,0
2009.1.13,35440,37998,32464,38443,0
2009.1.14,36561,39506,37225,39373,0
2009.1.15,39845,42552,33203,44048,0
2009.1.16,43337,40244,29553,44763,0
2009.1.17,45523,39577,44610,41242,1
2009.1.18,46737,39187,50197,42704,1
2009.1.19,42811,38481,34632,44761,0
2009.1.20,41047,34361,33415,40512,0
2009.1.21,40152,35031,36882,38604,0
2009.1.22,42473,40075,33212,43668,0
2009.1.23,43883,46749,30324,47378,0
2009.1.24,42798,51190,45835,43332,2
2009.1.25,35359,39036,51009,42422,2
2009.1.26,33794,25732,33198,43329,2
2009.1.27,46690,28687,35325,41792,2
2009.1.28,45454,34840,38534,38611,0
2009.1.29,39853,38778,33557,44345,0
2009.1.30,38516,42713,29256,45317,0
2009.1.31,42030,45351,44102,40891,1
2009.2.1,45523,47875,51669,43575,1
2009.2.2,39938,42179,41137,35157,0
2009.2.3,37789,39960,36169,42323,0
2009.2.4,34459,39716,35354,40470,0
2009.2.5,36335,41703,32913,43402,0
2009.2.6,35501,40359,42163,40683,0
2009.2.7,41022,38820,43082,38797,1
2009.2.8,43623,40522,49617,42543,1
2009.2.9,37320,37478,40163,34011,0
2009.2.10,36510,36318,35934,41386,0
2009.2.11,36491,37578,34960,38857,0
2009.2.12,35536,41357,32256,43666,0
2009.2.13,38326,40315,43405,40190,0
2009.2.14,42182,43012,43940,40160,1
2009.2.15,46735,44231,50545,42460,1
2009.2.16,41507,41532,40388,34500,0
2009.2.17,40898,37249,36429,42497,0
2009.2.18,38122,38576,35293,38993,0
2009.2.19,41728,44184,32385,44239,0
2009.2.20,42522,44424,43465,41083,0
2009.2.21,46791,41433,43805,39348,1
2009.2.22,49551,43019,50687,43481,1
2009.2.23,45344,41051,40348,34230,0
2009.2.24,44649,36728,37322,42684,0
2009.2.25,41236,38040,35162,39404,0
2009.2.26,44818,41286,32696,44313,0
2009.2.27,44947,37417,43150,40077,0
2009.2.28,48141,36377,43524,39286,1
2009.3.1,48746,35890,49656,42313,1
2009.3.2,37972,32015,39305,34640,0
2009.3.3,33528,31285,32517,31277,0
2009.3.4,30830,32615,32226,33990,0
2009.3.5,33229,36738,33880,36612,0
2009.3.6,34101,35247,38015,39418,0
2009.3.7,37389,32581,42705,39177,1
2009.3.8,40329,35291,50394,43069,1
2009.3.9,34022,32083,38598,34578,0
2009.3.10,32966,30601,33436,31419,0
2009.3.11,31442,32733,32416,34258,0
2009.3.12,32384,35253,33687,36252,0
2009.3.13,35967,36046,37677,39653,0
2009.3.14,38208,33794,42928,39454,1
2009.3.15,43196,38930,50943,42370,1
2009.3.16,35820,35996,38020,34412,0
2009.3.17,32740,32733,32844,31478,0
2009.3.18,32462,33444,32622,34111,0
2009.3.19,36151,37448,33958,36378,0
2009.3.20,39660,42617,39064,40783,0
2009.3.21,36853,37043,42365,39093,1
2009.3.22,41726,42012,50954,43455,1
2009.3.23,34391,34991,38375,33900,0
2009.3.24,33317,33559,33066,31791,0
2009.3.25,34351,34705,32523,33855,0
2009.3.26,38902,38030,34486,36533,0
2009.3.27,38703,41036,37882,39909,0
2009.3.28,41038,39305,42945,39884,1
2009.3.29,45918,41021,51542,42821,1
2009.3.30,37510,38450,40504,35322,0
2009.3.31,33748,36329,32753,31434,0
2009.4.1,34829,34707,32726,36748,0
2009.4.2,34211,35711,35389,36310,0
2009.4.3,38139,37116,37134,38281,0
2009.4.4,38982,33883,43630,40212,1
2009.4.5,41137,34256,49224,41324,1
2009.4.6,36255,35640,36893,36616,0
2009.4.7,30892,30480,34241,35387,0
2009.4.8,32982,32944,33109,37072,0
2009.4.9,36515,36297,35434,36017,0
2009.4.10,40282,39853,37307,38956,0
2009.4.11,39402,36966,43934,40605,1
2009.4.12,42270,40339,50076,42558,1
2009.4.13,37235,39662,38025,37038,0
2009.4.14,31498,36287,33702,35852,0
2009.4.15,34000,41408,33664,37462,0
2009.4.16,36843,41488,35996,36134,0
2009.4.17,38372,44115,37057,38606,0
2009.4.18,41007,41270,43567,40827,1
2009.4.19,44373,42962,50411,42528,1
2009.4.20,42113,41739,39484,36475,0
2009.4.21,34207,36134,34291,35210,0
2009.4.22,33519,38336,33077,36807,0
2009.4.23,35625,41090,35191,36364,0
2009.4.24,39353,42871,37820,38445,0
2009.4.25,41946,40989,43437,40951,1
2009.4.26,45277,41631,50665,42754,1
2009.4.27,37450,38454,37416,36551,0
2009.4.28,32745,34005,33173,35099,0
2009.4.29,37417,41734,33451,36938,0
2009.4.30,41335,49630,35819,38448,0
2009.5.1,45022,54546,40669,42580,0
2009.5.2,42414,49534,47696,44816,1
2009.5.3,44166,41585,51659,44084,1
2009.5.4,45656,41691,43773,45206,0
2009.5.5,52388,34173,39472,38919,1
2009.5.6,41772,34765,37742,38697,0
2009.5.7,32708,33648,33151,39944,0
2009.5.8,32103,32339,37417,40800,0
2009.5.9,35009,34298,43592,41246,1
2009.5.10,40707,34538,50716,42059,1
2009.5.11,35957,34748,39994,40995,0
2009.5.12,28786,30215,39593,35031,0
2009.5.13,29870,33323,35932,36215,0
2009.5.14,30333,34826,33248,39288,0
2009.5.15,35174,35776,37310,41774,0
2009.5.16,36699,35456,43355,41168,1
2009.5.17,38845,34072,50323,40968,1
2009.5.18,35102,33702,40339,41110,0
2009.5.19,27951,28448,38811,34747,0
2009.5.20,30824,32587,35905,36719,0
2009.5.21,32087,33078,33441,39723,0
2009.5.22,34689,33918,37213,40950,0
2009.5.23,35587,33480,43776,41196,1
2009.5.24,37402,31690,50164,41599,1
2009.5.25,33090,32073,39647,40872,0
2009.5.26,28930,27485,38865,34672,0
2009.5.27,31640,29610,35916,36106,0
2009.5.28,33305,30976,32696,39107,0
2009.5.29,31778,31301,37001,40545,0
2009.5.30,33834,34288,42069,39097,1
2009.5.31,35504,33719,49638,40141,1
2009.6.1,30794,33089,36634,37536,0
2009.6.2,26627,27161,29255,34712,0
2009.6.3,28206,30561,30078,41390,0
2009.6.4,27511,33248,32465,45099,0
2009.6.5,32016,35147,40827,40906,0
2009.6.6,34112,32417,42138,38608,1
2009.6.7,39905,30076,49145,40542,1
2009.6.8,35332,32330,37012,37203,0
2009.6.9,27921,27115,28741,33964,0
2009.6.10,30742,30895,30052,41201,0
2009.6.11,29966,33361,31857,44943,0
2009.6.12,34344,33558,40571,39723,0
2009.6.13,36396,34853,41398,38647,1
2009.6.14,39058,34514,48881,39871,1
2009.6.15,34848,34282,36095,36005,0
2009.6.16,28974,29612,28062,34141,0
2009.6.17,32301,33705,29614,40106,0
2009.6.18,33411,35932,31329,44511,0
2009.6.19,37157,37076,39773,39179,0
2009.6.20,39949,38461,41771,38724,1
2009.6.21,41440,37437,49067,39698,1
2009.6.22,36654,43842,37202,38130,0
2009.6.23,31092,36026,29571,35014,0
2009.6.24,33068,38581,30106,40542,0
2009.6.25,35342,41995,32396,46202,0
2009.6.26,41174,42805,41033,40975,0
2009.6.27,43191,40931,42158,38351,1
2009.6.28,45133,40872,48632,40756,1
2009.6.29,41908,41820,37191,37278,0
2009.6.30,37321,39116,29696,35482,0
2009.7.1,37322,36653,37056,35989,0
2009.7.2,34293,38602,36166,39629,0
2009.7.3,39799,40073,41854,38853,0
2009.7.4,42672,40554,43050,39917,1
2009.7.5,42878,38011,49273,40617,1
2009.7.6,38742,40663,38730,41189,0
2009.7.7,34063,37127,34128,35416,0
2009.7.8,36328,39762,36449,35621,0
2009.7.9,36210,42561,37706,40964,0
2009.7.10,41367,43907,41826,38894,0
2009.7.11,44094,43444,42247,39143,1
2009.7.12,47300,41876,50504,41042,1
2009.7.13,41288,42556,38003,41616,0
2009.7.14,38414,39438,34524,34936,0
2009.7.15,40971,44342,36896,35889,0
2009.7.16,39145,44692,36946,39909,0
2009.7.17,42237,45320,41505,39256,0
2009.7.18,46495,46357,44344,40586,1
2009.7.19,47420,44073,50906,42514,1
2009.7.20,43892,48302,40246,43265,0
2009.7.21,37100,40586,35594,36517,0
2009.7.22,38392,43365,36837,37248,0
2009.7.23,38720,46405,39051,42418,0
2009.7.24,42623,44009,43592,41526,0
2009.7.25,46858,48094,45484,41549,1
2009.7.26,47535,46114,52041,44574,1
2009.7.27,42104,45483,40765,43741,0
2009.7.28,37422,41519,36237,36980,0
2009.7.29,41638,46872,39296,39042,0
2009.7.30,42713,49803,40697,44180,0
2009.7.31,45645,52292,44859,43149,0
2009.8.1,47999,55039,46909,42848,1
2009.8.2,51874,52153,54600,45376,1
2009.8.3,48591,49484,48454,46804,0
2009.8.4,46021,42922,42829,42367,0
2009.8.5,50133,45366,46157,43252,0
2009.8.6,47959,45151,43456,44126,0
2009.8.7,48499,42581,42709,45913,0
2009.8.8,54027,50307,47497,43720,1
2009.8.9,54551,44262,53398,44365,1
2009.8.10,50403,45326,47636,46401,0
2009.8.11,43095,40061,41338,41064,0
2009.8.12,46737,45925,46314,42765,0
2009.8.13,45265,46815,43218,43792,0
2009.8.14,45444,48370,42709,46967,0
2009.8.15,49375,51199,49984,49406,1
2009.8.16,56200,48832,54349,44381,1
2009.8.17,52888,49577,47774,46403,0
2009.8.18,45927,42521,41252,41283,0
2009.8.19,48233,46361,46024,42346,0
2009.8.20,46503,47885,42794,42292,0
2009.8.21,47575,47278,41532,45915,0
2009.8.22,50889,48511,49210,48566,1
2009.8.23,52790,45293,52701,43399,1
2009.8.24,49969,46855,46514,45595,0
2009.8.25,44027,41834,41250,40400,0
2009.8.26,45535,44778,44866,41589,0
2009.8.27,42421,45146,42133,42893,0
2009.8.28,44380,42087,41960,44614,0
2009.8.29,44031,43018,48222,47635,1
2009.8.30,45692,39570,51032,42410,1
2009.8.31,40416,41123,45238,43794,0
2009.9.1,34169,36608,32770,33635,0
2009.9.2,34528,37529,33509,35613,0
2009.9.3,32672,38212,31641,34849,0
2009.9.4,35860,39408,36558,33948,0
2009.9.5,37902,40029,45369,44996,1
2009.9.6,42700,37234,49388,40547,1
2009.9.7,36412,37511,35524,37188,0
2009.9.8,31620,33760,30292,32070,0
2009.9.9,33288,36376,32493,34996,0
2009.9.10,33427,38816,31907,34544,0
2009.9.11,36905,38833,36271,33418,0
2009.9.12,38625,38796,44988,45119,1
2009.9.13,42934,37027,50240,39882,1
2009.9.14,38488,37252,35545,37644,0
2009.9.15,32764,33816,30847,32572,0
2009.9.16,36864,36807,32448,35220,0
2009.9.17,36717,37127,31483,34414,0
2009.9.18,41821,39383,36812,33806,0
2009.9.19,45932,36565,47081,44553,1
2009.9.20,45528,34456,50177,41025,1
2009.9.21,40051,38564,37093,38777,0
2009.9.22,33502,37385,30851,33584,0
2009.9.23,37760,40431,33261,36814,0
2009.9.24,35410,37425,31871,33610,0
2009.9.25,39339,39227,36628,33797,0
2009.9.26,42129,38032,44638,44905,1
2009.9.27,44262,37299,50077,40736,1
2009.9.28,39469,36426,36230,38311,0
2009.9.29,35375,32820,31157,32679,0
2009.9.30,40548,38626,33817,36684,0
2009.10.1,37178,39941,33638,45758,0
2009.10.2,33189,37118,36460,48572,3
2009.10.3,30520,26293,40436,37788,3
2009.10.4,40502,29169,50020,40828,3
2009.10.5,43624,34235,43633,40084,0
2009.10.6,32234,33831,32763,34247,0
2009.10.7,31899,37959,36214,39366,0
2009.10.8,29912,40007,32520,44683,0
2009.10.9,33241,39108,39763,39809,0
2009.10.10,38029,38243,40976,38251,1
2009.10.11,39104,39194,48363,39598,1
2009.10.12,36996,42570,42064,39979,0
2009.10.13,30637,34566,30845,32631,0
2009.10.14,33000,36759,35480,39443,0
2009.10.15,34562,39107,32555,43484,0
2009.10.16,39853,41240,38130,38369,0
2009.10.17,43457,41315,40866,38473,1
2009.10.18,43901,41088,48248,40173,1
2009.10.19,40589,40398,41792,38135,0
2009.10.20,34599,35923,32064,33970,0
2009.10.21,37658,37591,35583,39416,0
2009.10.22,37551,38883,32277,43991,0
2009.10.23,45036,42546,39836,39815,0
2009.10.24,44182,41475,40702,38190,1
2009.10.25,45530,43151,48511,40763,1
2009.10.26,41406,43000,42023,38752,0
2009.10.27,34505,36151,31972,32555,0
2009.10.28,36552,39451,35282,39176,0
2009.10.29,35969,39293,32188,43373,0
2009.10.30,40946,43123,39196,39681,0
2009.10.31,42262,41304,40082,37199,1
2009.11.1,42169,36792,48728,40119,1
2009.11.2,37108,38573,33118,41816,0
2009.11.3,32309,35325,28236,31607,0
2009.11.4,32815,35062,29619,32915,0
2009.11.5,33875,35400,30468,32438,0
2009.11.6,38164,37998,37342,36111,0
2009.11.7,39968,37438,40376,37494,1
2009.11.8,43102,39372,48308,40282,1
2009.11.9,37155,37929,31978,40307,0
2009.11.10,31273,32607,27694,30587,0
2009.11.11,32764,36726,29391,32869,0
2009.11.12,33276,37175,29757,32015,0
2009.11.13,39604,40726,37313,36032,0
2009.11.14,40631,38940,40181,37291,1
2009.11.15,44869,41949,48157,40129,1
2009.11.16,38558,41932,32294,40141,0
2009.11.17,32027,36092,27880,31800,0
2009.11.18,33320,39058,29795,33075,0
2009.11.19,33927,37739,30078,32708,0
2009.11.20,41301,40490,37723,36438,0
2009.11.21,44398,38144,41534,39317,1
2009.11.22,45385,36732,50083,39951,1
2009.11.23,39760,41291,32529,41137,0
2009.11.24,34067,35641,27562,30929,0
2009.11.25,35603,38447,29258,33367,0
2009.11.26,37603,38220,30951,32898,0
2009.11.27,40750,40394,37636,36084,0
2009.11.28,41314,38755,40057,37684,1
2009.11.29,43793,40162,49377,41156,1
2009.11.30,39639,39802,32718,40781,0
2009.12.1,32688,31856,27960,27451,0
2009.12.2,34028,37350,29100,31982,0
2009.12.3,32600,37483,30868,32538,0
2009.12.4,39090,39901,35965,34797,0
2009.12.5,40096,38620,40023,37199,1
2009.12.6,43070,39503,48644,40645,1
2009.12.7,39780,38399,34555,32669,0
2009.12.8,33284,34067,29039,28698,0
2009.12.9,33859,38090,29596,32930,0
2009.12.10,36945,37617,31241,31528,0
2009.12.11,40568,42623,35556,34844,0
2009.12.12,41651,41209,40287,37503,1
2009.12.13,44967,42596,48552,40922,1
2009.12.14,41552,41510,34565,32799,0
2009.12.15,36227,38766,28762,29192,0
2009.12.16,39009,42247,29629,32292,0
2009.12.17,40337,43282,31428,32218,0
2009.12.18,44970,45471,36055,35642,0
2009.12.19,46866,44578,40846,37896,1
2009.12.20,46508,44083,48676,40269,1
2009.12.21,41664,42619,34596,33281,0
2009.12.22,38075,39900,29749,30056,0
2009.12.23,43029,45681,30797,33470,0
2009.12.24,39873,45292,32423,33701,0
2009.12.25,38774,49414,37549,37828,1
2009.12.26,41390,40964,40258,37624,1
2009.12.27,51693,42253,52515,41702,1
2009.12.28,45499,43591,36292,35569,0
2009.12.29,40132,41764,31175,31168,0
2009.12.30,42567,48012,31591,34369,0
2009.12.31,40869,48205,33622,34225,0
2010.1.1,31600,44702,28734,38657,1
2010.1.2,40863,42826,36358,36331,1
2010.1.3,51685,46777,45375,47322,1
2010.1.4,48059,43834,36674,44179,0
2010.1.5,35706,42909,29706,39604,0
2010.1.6,34119,47531,30001,42157,0
2010.1.7,31013,46803,30934,42088,0
2010.1.8,34861,47201,29287,39574,0
2010.1.9,40777,43762,36172,35201,1
2010.1.10,46151,44264,45427,46318,1
2010.1.11,40807,48051,35398,45622,0
2010.1.12,35161,41603,29814,38925,0
2010.1.13,36811,45379,29551,41511,0
2010.1.14,38545,47030,30741,42995,0
2010.1.15,43959,47998,29683,39562,0
2010.1.16,46316,45888,36786,35506,1
2010.1.17,50677,47046,44848,46568,1
2010.1.18,46270,47852,35862,45180,0
2010.1.19,38828,41996,29457,39221,0
2010.1.20,40990,43778,28592,39499,0
2010.1.21,43864,50186,31969,43341,0
2010.1.22,47366,49500,29993,40174,0
2010.1.23,47553,45402,36699,35770,1
2010.1.24,52642,47068,45836,46494,1
2010.1.25,47906,46990,35646,45258,0
2010.1.26,41672,40821,29573,39176,0
2010.1.27,44226,44469,29477,41638,0
2010.1.28,45654,45691,31188,42514,0
2010.1.29,48826,46666,29991,40230,0
2010.1.30,50498,43143,36670,35291,1
2010.1.31,50292,42498,42809,45175,1
2010.2.1,50210,44858,41403,43894,0
2010.2.2,42535,37709,37330,38552,0
2010.2.3,42600,42907,35577,41192,0
2010.2.4,43093,42595,35782,40882,0
2010.2.5,47756,45758,38089,41845,0
2010.2.6,48509,41148,41255,40676,1
2010.2.7,50400,39109,44003,45709,1
2010.2.8,47979,35820,40278,42080,0
2010.2.9,43548,31945,36751,37948,0
2010.2.10,46607,38431,35611,41272,0
2010.2.11,46738,42453,36582,41839,0
2010.2.12,45447,50278,39728,45773,0
2010.2.13,42211,44078,43935,42770,2
2010.2.14,38864,34765,43777,45952,2
2010.2.15,50291,38944,42757,44551,2
2010.2.16,48268,39492,38912,39244,0
2010.2.17,47749,48294,36760,41647,0
2010.2.18,43814,50735,36718,42598,0
2010.2.19,45368,53925,38643,43246,0
2010.2.20,46992,52840,42862,42448,1
2010.2.21,50517,54655,45463,47373,1
2010.2.22,45855,49909,37845,41113,0
2010.2.23,45417,47584,38260,40181,0
2010.2.24,47023,49723,36079,41433,0
2010.2.25,47114,48973,36221,41564,0
2010.2.26,51500,54355,39525,44333,0
2010.2.27,50839,52633,42344,43081,1
2010.2.28,52539,47523,45230,46493,1
2010.3.1,58105,45616,43548,43318,1
2010.3.2,46852,38814,33611,30440,0
2010.3.3,45201,41749,31418,34526,0
2010.3.4,41487,42722,33815,36129,0
2010.3.5,44880,45954,35219,36514,0
2010.3.6,45866,41735,40591,39768,1
2010.3.7,49364,42132,44099,44853,1
2010.3.8,44926,43138,37940,32917,0
2010.3.9,39948,36512,33035,30171,0
2010.3.10,40789,41587,31353,34031,0
2010.3.11,41067,43399,33856,36438,0
2010.3.12,45859,46589,35381,36276,0
2010.3.13,45714,41473,40139,39600,1
2010.3.14,49056,42684,43361,44902,1
2010.3.15,46036,44369,38467,32767,0
2010.3.16,40648,37812,33713,30163,0
2010.3.17,40168,43062,31154,34284,0
2010.3.18,41942,44927,34071,36559,0
2010.3.19,45634,47876,35147,36459,0
2010.3.20,47218,44973,41106,41256,1
